Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop
05/07/2022,09009,18,New Haven County,CT,98.3,816456,95,816137,95,785625,95,728850,95,182894,95,667616,78.1,667526,82.3,72776,57.1,642186,86.1,594750,87,146905,95,341325,51.1,,,341286,53.1,328014,55.2,203438,65.7,105693,71.9,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/06/2022,09009,18,New Haven County,CT,98.3,816244,95,815925,95,785431,95,728671,95,182828,95,667440,78.1,667350,82.3,72741,57.1,642033,86.1,594609,87,146829,95,341154,51.1,,,341115,53.1,327858,55.1,203356,65.7,105648,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/05/2022,09009,18,New Haven County,CT,98.3,815963,95,815644,95,785167,95,728425,95,182700,95,667238,78.1,667148,82.3,72717,57.1,641846,86.1,594431,87,146735,95,340919,51.1,,,340880,53.1,327641,55.1,203229,65.7,105577,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/04/2022,09009,18,New Haven County,CT,98.3,815629,95,815310,95,784858,95,728126,95,182552,95,666918,78,666828,82.2,72691,57,641545,86,594137,86.9,146562,95,340671,51.1,,,340632,53.1,327411,55.1,203095,65.7,105499,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/03/2022,09009,18,New Haven County,CT,98.3,815510,95,815191,95,784745,95,728023,95,182507,95,666818,78,666728,82.2,72664,57,641463,86,594064,86.9,146527,95,340539,51.1,,,340500,53.1,327304,55.1,203026,65.7,105465,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/02/2022,09009,18,New Haven County,CT,98.3,815395,95,815077,95,784645,95,727930,95,182472,95,666723,78,666633,82.2,72646,57,641381,86,593987,86.9,146502,95,340407,51.1,,,340368,53.1,327183,55.1,202959,65.7,105431,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
05/01/2022,09009,18,New Haven County,CT,98.3,815037,95,814719,95,784316,95,727610,95,182325,95,666467,78,666377,82.2,72628,57,641140,86,593749,86.9,146364,95,340234,51.1,,,340195,53.1,327026,55.1,202879,65.7,105401,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/30/2022,09009,17,New Haven County,CT,98.3,814829,95,814511,95,784122,95,727422,95,182252,95,666308,78,666218,82.2,72596,57,641004,85.9,593622,86.8,146313,95,340005,51,,,339966,53,326811,55.1,202756,65.7,105326,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/29/2022,09009,17,New Haven County,CT,98.3,814539,95,814221,95,783848,95,727162,95,182125,95,666068,77.9,665978,82.1,72553,56.9,640791,85.9,593425,86.8,146202,95,339703,51,,,339664,53,326536,55,202599,65.7,105243,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/28/2022,09009,17,New Haven County,CT,98.3,814261,95,813943,95,783584,95,726902,95,181999,95,665847,77.9,665757,82.1,72528,56.9,640589,85.9,593229,86.8,146096,95,339431,51,,,339392,53,326277,55,202441,65.6,105152,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/27/2022,09009,17,New Haven County,CT,98.3,813980,95,813662,95,783322,95,726654,95,181865,95,665623,77.9,665533,82.1,72490,56.9,640390,85.9,593043,86.8,145982,95,339189,51,,,339150,53,326054,55,202308,65.6,105086,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/26/2022,09009,17,New Haven County,CT,98.3,813744,95,813426,95,783096,95,726442,95,181759,95,665434,77.9,665344,82,72463,56.9,640219,85.8,592881,86.7,145893,95,338991,50.9,,,338952,52.9,325874,55,202220,65.6,105034,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/25/2022,09009,17,New Haven County,CT,98.3,813373,95,813055,95,782766,95,726138,95,181606,95,665156,77.8,665066,82,72409,56.8,639971,85.8,592657,86.7,145777,95,338686,50.9,,,338647,52.9,325612,54.9,202072,65.6,104974,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/24/2022,09009,17,New Haven County,CT,98.3,813152,95,812834,95,782551,95,725932,95,181494,95,664937,77.8,664847,82,72402,56.8,639757,85.8,592445,86.7,145631,95,338661,50.9,,,338622,52.9,325589,55,202050,65.6,104961,72.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/23/2022,09009,16,New Haven County,CT,98.3,812933,95,812615,95,782358,95,725763,95,181431,95,664754,77.8,664664,82,72363,56.8,639600,85.8,592301,86.7,145565,95,338334,50.9,,,338295,52.9,325301,54.9,201884,65.6,104873,72,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/22/2022,09009,16,New Haven County,CT,98.3,812590,95,812272,95,782051,95,725478,95,181274,95,664467,77.7,664377,81.9,72319,56.8,639342,85.7,592058,86.6,145417,95,338069,50.9,,,338031,52.9,325069,54.9,201739,65.6,104795,72.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/21/2022,09009,16,New Haven County,CT,98.3,812219,95,811902,95,781700,95,725152,95,181091,95,664166,77.7,664076,81.9,72280,56.7,639066,85.7,591796,86.6,145257,95,337764,50.9,,,337726,52.8,324792,54.9,201585,65.6,104705,72.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/20/2022,09009,16,New Haven County,CT,98.3,811893,95,811576,95,781394,95,724869,95,180938,95,663832,77.7,663742,81.8,72238,56.7,638761,85.6,591504,86.5,145080,95,337441,50.8,,,337403,52.8,324505,54.9,201411,65.6,104600,72.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/19/2022,09009,16,New Haven County,CT,98.3,811657,95,811340,95,781178,95,724668,95,180810,95,663578,77.6,663488,81.8,72207,56.7,638531,85.6,591281,86.5,144930,95,337285,50.8,,,337247,52.8,324361,54.9,201324,65.6,104550,72.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/18/2022,09009,16,New Haven County,CT,98.3,811514,94.9,811197,95,781047,95,724545,95,180746,95,663473,77.6,663383,81.8,72195,56.7,638433,85.6,591188,86.5,144898,94.9,337175,50.8,,,337137,52.8,324267,54.9,201270,65.6,104522,72.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/17/2022,09009,16,New Haven County,CT,98.3,811258,94.9,810942,95,780809,95,724319,95,180638,95,663242,77.6,663152,81.8,72158,56.6,638229,85.6,590994,86.5,144821,94.9,336944,50.8,,,336906,52.8,324071,54.8,201157,65.6,104467,72.1,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/16/2022,09009,15,New Haven County,CT,98.3,810894,94.9,810578,95,780471,95,724002,95,180459,95,662935,77.6,662845,81.7,72130,56.6,637939,85.5,590715,86.4,144669,94.8,336665,50.8,,,336627,52.8,323818,54.8,201017,65.6,104406,72.2,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/15/2022,09009,15,New Haven County,CT,98.3,810553,94.8,810237,95,780154,95,723708,95,180290,95,662607,77.5,662517,81.7,72085,56.6,637647,85.5,590432,86.4,144498,94.7,336419,50.8,,,336381,52.8,323601,54.8,200898,65.6,104348,72.2,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/14/2022,09009,15,New Haven County,CT,98.3,810128,94.8,809812,95,779750,95,723319,95,180034,95,662280,77.5,662190,81.7,72054,56.5,637342,85.5,590136,86.3,144295,94.5,336031,50.7,,,335993,52.7,323239,54.8,200686,65.6,104233,72.2,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/13/2022,09009,15,New Haven County,CT,98.3,809775,94.7,809459,95,779413,95,723000,95,179851,95,661929,77.4,661839,81.6,72028,56.5,637010,85.4,589811,86.3,144088,94.4,335703,50.7,,,335665,52.7,322942,54.8,200492,65.6,104109,72.3,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/12/2022,09009,15,New Haven County,CT,98.3,809463,94.7,809149,95,779126,95,722721,95,179682,95,661659,77.4,661569,81.6,71995,56.5,636766,85.4,589574,86.3,143924,94.3,335463,50.7,,,335425,52.7,322729,54.7,200373,65.6,104030,72.3,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/11/2022,09009,15,New Haven County,CT,98.3,809103,94.7,808789,95,778781,95,722387,95,179483,95,661370,77.4,661280,81.5,71960,56.5,636498,85.3,589320,86.2,143757,94.2,335250,50.7,,,335212,52.7,322536,54.7,200261,65.6,103971,72.3,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/10/2022,09009,15,New Haven County,CT,98.3,808565,94.6,808251,95,778268,95,721889,95,179181,95,660954,77.3,660864,81.5,71923,56.4,636111,85.3,588941,86.2,143493,94,335041,50.7,,,335003,52.7,322349,54.7,200151,65.6,103910,72.4,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/09/2022,09009,14,New Haven County,CT,98.3,808333,94.6,808019,95,778054,95,721686,95,179089,95,660792,77.3,660702,81.5,71882,56.4,635971,85.3,588820,86.1,143436,94,334694,50.7,,,334656,52.6,322036,54.7,199973,65.6,103798,72.4,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/08/2022,09009,14,New Haven County,CT,98.3,807926,94.5,807612,95,777671,95,721315,95,178837,95,660465,77.3,660375,81.4,71847,56.4,635663,85.2,588528,86.1,143237,93.9,334393,50.6,,,334355,52.6,321756,54.7,199800,65.6,103699,72.4,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/07/2022,09009,14,New Haven County,CT,98.3,807516,94.5,807202,95,777275,95,720940,95,178619,95,660130,77.2,660040,81.4,71817,56.4,635348,85.2,588223,86.1,143032,93.7,334073,50.6,,,334035,52.6,321454,54.6,199613,65.6,103590,72.4,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/06/2022,09009,14,New Haven County,CT,98.3,807068,94.4,806754,95,776852,95,720545,95,178396,95,659789,77.2,659699,81.3,71790,56.3,635023,85.1,587909,86,142828,93.6,333742,50.6,,,333704,52.5,321150,54.6,199423,65.6,103482,72.5,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/05/2022,09009,14,New Haven County,CT,98.3,806701,94.4,806388,95,776499,95,720212,95,178201,95,659472,77.2,659382,81.3,71757,56.3,634729,85.1,587625,86,142646,93.5,333459,50.6,,,333421,52.5,320892,54.6,199293,65.6,103409,72.5,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/04/2022,09009,14,New Haven County,CT,98.3,806417,94.3,806104,95,776222,95,719949,95,178057,95,659260,77.1,659170,81.3,71730,56.3,634532,85.1,587440,85.9,142545,93.4,333267,50.6,,,333229,52.5,320723,54.6,199191,65.6,103353,72.5,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/03/2022,09009,14,New Haven County,CT,98.3,806060,94.3,805747,95,775887,95,719630,95,177901,95,658956,77.1,658866,81.2,71677,56.3,634269,85,587189,85.9,142392,93.3,332891,50.5,,,332854,52.5,320406,54.6,199032,65.6,103287,72.5,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/02/2022,09009,13,New Haven County,CT,98.3,805535,94.2,805222,95,775390,95,719151,95,177652,95,658384,77,658294,81.2,71641,56.2,633722,85,586653,85.8,142049,93.1,332403,50.5,,,332366,52.4,319947,54.5,198829,65.6,103187,72.6,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
04/01/2022,09009,13,New Haven County,CT,98.3,805307,94.2,804994,95,775185,95,718963,95,177602,95,658232,77,658142,81.2,71611,56.2,633590,85,586531,85.8,142011,93,331790,50.4,,,331753,52.4,319364,54.4,198613,65.6,103106,72.6,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
03/31/2022,09009,13,New Haven County,CT,98.3,805030,94.2,804717,95,774920,95,718715,95,177542,95,657988,77,657898,81.1,71578,56.2,633373,84.9,586320,85.8,141900,93,330948,50.3,,,330911,52.2,318557,54.3,198384,65.5,103040,72.6,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
03/30/2022,09009,13,New Haven County,CT,98.3,804813,94.2,804500,95,774722,95,718535,95,177511,95,657809,77,657719,81.1,71531,56.1,633222,84.9,586188,85.8,141886,93,330280,50.2,,,330243,52.2,317917,54.2,198217,65.5,103003,72.6,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
03/29/2022,09009,13,New Haven County,CT,98.3,804644,94.1,804331,95,774576,95,718404,95,177503,95,657675,76.9,657585,81.1,71490,56.1,633118,84.9,586095,85.7,141881,93,329800,50.1,,,329763,52.1,317460,54.2,198099,65.5,102975,72.6,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
03/28/2022,09009,13,New Haven County,CT,98.3,804526,94.1,804213,95,774477,95,718313,95,177484,95,657588,76.9,657498,81.1,71454,56.1,633051,84.9,586044,85.7,141874,93,329584,50.1,,,329547,52.1,317284,54.1,198042,65.4,102964,72.6,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
03/27/2022,09009,13,New Haven County,CT,98.3,804142,94.1,803829,95,774171,95,718053,95,177462,95,657249,76.9,657159,81,71282,55.9,632840,84.9,585877,85.7,141859,92.9,328649,50,,,328612,51.9,316456,54,197780,65.4,102879,72.5,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
03/26/2022,09009,12,New Haven County,CT,98.3,804107,94.1,803794,95,774136,95,718018,95,177456,95,657232,76.9,657142,81,71280,55.9,632823,84.8,585862,85.7,141854,92.9,328641,50,,,328604,51.9,316449,54,197778,65.4,102879,72.5,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
03/25/2022,09009,12,New Haven County,CT,98.3,803931,94.1,803620,95,773994,95,717887,95,177440,95,657077,76.9,656987,81,71211,55.9,632719,84.8,585776,85.7,141846,92.9,328216,50,,,328179,51.9,316048,54,197631,65.3,102840,72.5,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,12,12,12,11,4,4,4,3,854757,810962,127422,745833,683540,152623
03/24/2022,09009,12,New Haven County,CT,98.3,803668,94,803358,95,773757,95,717669,95,177409,95,656929,76.9,656839,81,71166,55.9,632601,84.8,585673,85.7,141829,92.9,327700,49.9,,,327663,51.8,315565,53.9,197475,65.3,102794,72.5,,,,,C,11,12,12,12,12,12,Metro,3,4,4,4,4,4,11,12,12,11,3,4,4,3,854757,810962,127422,745833,683540,152623
03/23/2022,09009,12,New Haven County,CT,98.3,803516,94,803206,95,773629,95,717551,95,177400,95,656783,76.8,656693,81,,,632495,84.8,585583,85.7,141820,92.9,327200,49.8,,,327163,51.7,315100,53.8,197314,65.2,102752,72.5,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/22/2022,09009,12,New Haven County,CT,98.3,803360,94,803052,95,773501,95,717440,95,177385,95,656668,76.8,656578,81,,,632422,84.8,585516,85.7,141812,92.9,326779,49.8,,,326742,51.7,314700,53.7,197188,65.2,102728,72.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/21/2022,09009,12,New Haven County,CT,98.3,803277,94,802969,95,773430,95,717388,95,177387,95,656573,76.8,656483,81,,,632354,84.8,585465,85.7,141810,92.9,326560,49.7,,,326523,51.6,314507,53.7,197118,65.2,102712,72.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/20/2022,09009,12,New Haven County,CT,98.3,803045,94,802737,95,773230,95,717215,95,177365,95,656395,76.8,656305,80.9,,,632244,84.8,585373,85.6,141800,92.9,326157,49.7,,,326120,51.6,314158,53.7,197000,65.1,102671,72.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/19/2022,09009,11,New Haven County,CT,98.3,802878,93.9,802570,95,773088,95,717099,95,177356,95,656234,76.8,656144,80.9,,,632143,84.8,585293,85.6,141789,92.9,325672,49.6,,,325637,51.5,313737,53.6,196838,65.1,102620,72.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/18/2022,09009,11,New Haven County,CT,98.3,802634,93.9,802326,95,772880,95,716909,95,177330,95,656023,76.7,655933,80.9,,,631998,84.7,585167,85.6,141774,92.9,325179,49.6,,,325144,51.4,313272,53.5,196622,65,102519,72.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/17/2022,09009,11,New Haven County,CT,98.3,802427,93.9,802119,95,772709,95,716759,95,177308,95,655828,76.7,655738,80.9,,,631867,84.7,585064,85.6,141764,92.9,324727,49.5,,,324693,51.4,312869,53.5,196445,65,102448,72.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/16/2022,09009,11,New Haven County,CT,98.3,802223,93.9,801915,95,772535,95,716605,95,177292,95,655663,76.7,655573,80.8,,,631745,84.7,584969,85.6,141755,92.9,324271,49.5,,,324237,51.3,312440,53.4,196283,64.9,102398,72.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/15/2022,09009,11,New Haven County,CT,98.3,802060,93.8,801752,95,772407,95,716489,95,177272,95,655510,76.7,655420,80.8,,,631639,84.7,584881,85.6,141737,92.9,323989,49.4,,,323955,51.3,312185,53.4,196177,64.9,102355,72.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/14/2022,09009,11,New Haven County,CT,98.3,801960,93.8,801653,95,772326,95,716421,95,177271,95,655419,76.7,655329,80.8,,,631585,84.7,584841,85.6,141734,92.9,323804,49.4,,,323770,51.3,312023,53.4,196126,64.9,102343,72.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/13/2022,09009,11,New Haven County,CT,98.3,801751,93.8,801444,95,772163,95,716275,95,177258,95,655215,76.7,655125,80.8,,,631487,84.7,584762,85.5,141729,92.9,323480,49.4,,,323446,51.2,311730,53.3,196017,64.8,102308,72.2,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/12/2022,09009,10,New Haven County,CT,98.3,801449,93.8,801144,95,771904,95,716053,95,177226,95,654880,76.6,654790,80.7,,,631233,84.6,584544,85.5,141699,92.8,322797,49.3,,,322763,51.1,311094,53.2,195702,64.8,102198,72.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/11/2022,09009,10,New Haven County,CT,98.3,801140,93.7,800835,95,771634,95,715809,95,177193,95,654627,76.6,654537,80.7,,,631047,84.6,584372,85.5,141679,92.8,322202,49.2,,,322169,51.1,310533,53.1,195496,64.7,102128,72.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/10/2022,09009,10,New Haven County,CT,98.3,800935,93.7,800630,95,771447,95,715635,95,177178,95,654478,76.6,654388,80.7,,,630932,84.6,584271,85.5,141671,92.8,321649,49.1,,,321616,51,310020,53.1,195320,64.6,102068,72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/09/2022,09009,10,New Haven County,CT,98.3,800691,93.7,800386,95,771252,95,715463,95,177156,95,654305,76.5,654215,80.7,,,630803,84.6,584159,85.5,141659,92.8,321158,49.1,,,321125,50.9,309563,53,195161,64.6,102023,72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/08/2022,09009,10,New Haven County,CT,98.3,800500,93.7,800195,95,771098,95,715334,95,177147,95,654139,76.5,654049,80.7,,,630683,84.6,584062,85.4,141644,92.8,320723,49,,,320690,50.8,309161,52.9,195038,64.6,101980,72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/07/2022,09009,10,New Haven County,CT,98.3,800363,93.6,800058,95,770980,95,715237,95,177138,95,654035,76.5,653945,80.6,,,630608,84.6,583998,85.4,141642,92.8,320469,49,,,320436,50.8,308959,52.9,194980,64.5,101962,72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/06/2022,09009,10,New Haven County,CT,98.3,800087,93.6,799782,95,770772,95,715064,95,177128,95,653771,76.5,653681,80.6,,,630424,84.5,583861,85.4,141629,92.8,319878,48.9,,,319845,50.7,308495,52.8,194832,64.5,101928,72,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/05/2022,09009,9,New Haven County,CT,98.3,799724,93.6,799419,95,770478,95,714812,95,177106,95,653511,76.5,653421,80.6,,,630267,84.5,583731,85.4,141616,92.8,319279,48.9,,,319246,50.7,307945,52.8,194589,64.4,101835,71.9,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/04/2022,09009,9,New Haven County,CT,98.3,799221,93.5,798916,95,770130,95,714531,95,177068,95,653035,76.4,652945,80.5,,,629976,84.5,583513,85.4,141598,92.8,318214,48.7,,,318181,50.5,306958,52.6,194143,64.3,101680,71.8,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/03/2022,09009,9,New Haven County,CT,98.3,798955,93.5,798650,95,769905,95,714333,95,177039,95,652808,76.4,652718,80.5,,,629801,84.4,583361,85.3,141581,92.8,317625,48.7,,,317592,50.4,306413,52.5,193919,64.2,101581,71.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
03/02/2022,09009,9,New Haven County,CT,98.3,798630,93.4,798326,95,769626,95,714093,95,177013,95,652531,76.3,652441,80.5,,,629586,84.4,583172,85.3,141567,92.8,317050,48.6,,,317018,50.4,305882,52.5,193714,64.2,101510,71.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,854757,810962,,745833,683540,152623
